feature,mean_abs_shap
Estimated Wind Power Production (Current)_t+270min,43.959314253474886
HU-RS Schedule_t+525min,43.954103515155865
Estimated Wind Power Production (Intraday)_t+525min,43.876180820547795
Activated Positive aFRR Balancing Energy Cost (HUF)_t-495min,43.78683246402174
Activated Positive aFRR Balancing Energy Cost (HUF)_t-90min,42.96579661719458
Activated Positive aFRR Balancing Energy Cost (HUF)_t-570min,42.94099970430254
Estimated Wind Power Production (Current)_t+435min,42.83314392226821
HU-RS_t-495min,42.74844792783668
Activated Positive aFRR Balancing Energy (kWh)_t-525min,42.525918261914924
Wind Power Actual - Net Commercial Settlement_t-300min,42.331636799464086
Activated Positive aFRR Balancing Energy Cost (HUF)_t-540min,42.26248517817754
Wind Power Actual - Net Operational Control_t-480min,42.15992576899136
Estimated Wind Power Production (Current)_t+225min,42.15730928495641
Activated Positive aFRR Balancing Energy Cost (HUF)_t-210min,41.88020405067591
temp_std_t+45min,41.80899840010234
Estimated Wind Power Production (Day-Ahead)_t+585min,41.39124770658226
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-360min,41.22130394372839
Activated Positive aFRR Balancing Energy Cost (HUF)_t-150min,41.08772177772863
Activated Positive aFRR Balancing Energy (kWh)_t-540min,40.983186705107194
Activated Positive aFRR Balancing Energy Cost (HUF)_t-360min,40.97475572382519
Wind Power Actual - Net Operational Control_t-165min,40.827239080583475
HU-HR_t-480min,40.64644144204399
Activated Negative aFRR Balancing Energy Cost (HUF)_t-45min,40.56862929967289
Estimated Wind Power Production (Current)_t+90min,40.48984486990459
Activated Negative aFRR Balancing Energy Cost (HUF)_t-180min,40.48679127022829
Positive GCC Energy (kWh)_t-90min,40.16519204228812
Wind Power Actual - Net Operational Control_t-570min,39.97642533086205
Activated Positive aFRR Balancing Energy Cost (HUF)_t-120min,38.83786082771449
Activated Negative aFRR Balancing Energy Cost (HUF)_t-420min,38.64523432087546
Requested Positive aFRR Balancing Energy (kWh)_t-75min,38.46359494519245
Wind Power Actual - Net Operational Control_t-315min,38.3919892991414
Estimated Wind Power Production (Intraday)_t+270min,38.26600036781631
Activated Positive aFRR Balancing Energy Cost (HUF)_t-315min,37.981678440768015
Wind Power Actual - Net Operational Control_t-285min,37.840637466914814
Positive GCC Energy (kWh)_t-225min,37.74906847258842
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-135min,37.51879780411606
Requested Positive aFRR Balancing Energy (kWh)_t-555min,37.27954353486806
Positive GCC Energy (kWh)_t-375min,37.12223108098273
Estimated Wind Power Production (Day-Ahead)_t+300min,37.10078190518597
Activated Negative aFRR Balancing Energy Cost (HUF)_t-390min,37.07095442811661
Activated Negative aFRR Balancing Energy Cost (HUF)_t-210min,37.06334588731907
Positive GCC Energy (kWh)_t-555min,37.060140995499026
Estimated Wind Power Production (Current)_t+480min,36.94186661759973
Activated Negative aFRR Balancing Energy Cost (HUF)_t-255min,36.45841660976254
Wind Power Actual - Net Operational Control_t-360min,36.32453140001585
Estimated Wind Power Production (Day-Ahead)_t+495min,36.163636051602374
Estimated Wind Power Production (Intraday)_t+330min,36.11878478256394
Estimated Wind Power Production (Day-Ahead)_t+405min,36.114947496381674
Wind Power Actual - Net Operational Control_t-585min,34.737260361920825
Activated Negative aFRR Balancing Energy Cost (HUF)_t-120min,34.57479268220361
Positive GCC Energy (kWh)_t-600min,34.26772747939739
Activated Negative aFRR Balancing Energy Cost (HUF)_t-465min,34.16796357637425
Estimated Wind Power Production (Intraday)_t+45min,33.943834848652145
Activated Negative aFRR Balancing Energy Cost (HUF)_t-585min,33.75767238285332
Activated Negative aFRR Balancing Energy Cost (HUF)_t-30min,33.53907584579732
Activated Positive aFRR Balancing Energy Cost (HUF)_t-555min,33.4400248337955
Estimated Wind Power Production (Intraday)_t+435min,33.1860459539101
Wind Power Actual - Net Operational Control_t-330min,32.98962456603983
Wind Power Actual - Net Commercial Settlement_t-315min,32.79354732649765
Activated Negative aFRR Balancing Energy Cost (HUF)_t-150min,32.48037090133143
Activated Positive aFRR Balancing Energy Cost (HUF)_t-330min,32.434666341327286
Activated Negative aFRR Balancing Energy Cost (HUF)_t-480min,32.187611019274485
Activated Negative aFRR Balancing Energy Cost (HUF)_t-285min,31.604739323510643
Activated Negative aFRR Balancing Energy Cost (HUF)_t-300min,31.23123896837558
Activated Negative aFRR Balancing Energy Cost (HUF)_t-135min,30.50362302885001
Activated Positive aFRR Balancing Energy Cost (HUF)_t-600min,29.93715309783851
Activated Negative aFRR Balancing Energy Cost (HUF)_t-495min,29.31855447588403
Activated Negative aFRR Balancing Energy Cost (HUF)_t-105min,29.26204795135606
Estimated Wind Power Production (Day-Ahead)_t+45min,29.23389973949559
Activated Negative aFRR Balancing Energy Cost (HUF)_t-195min,29.039870248650697
Activated Positive aFRR Balancing Energy Cost (HUF)_t-585min,28.67251204710998
Activated Positive aFRR Balancing Energy Cost (HUF)_t-480min,28.220768508630396
Activated Negative aFRR Balancing Energy Cost (HUF)_t-60min,27.787956963984833
Activated Negative aFRR Balancing Energy Cost (HUF)_t-525min,27.089391442016233
Positive GCC Energy (kWh)_t-585min,27.08887621640347
Activated Negative aFRR Balancing Energy Cost (HUF)_t-450min,26.259928905310318
Activated Negative aFRR Balancing Energy Cost (HUF)_t-270min,26.0180523072086
Activated Negative aFRR Balancing Energy Cost (HUF)_t-360min,25.809047528354075
Activated Negative aFRR Balancing Energy Cost (HUF)_t-330min,25.349729336501234
Activated Negative aFRR Balancing Energy Cost (HUF)_t-570min,24.57931717926125
Activated Negative aFRR Balancing Energy Cost (HUF)_t-15min,24.308394047700606
Activated Negative aFRR Balancing Energy Cost (HUF)_t-90min,23.924882328956368
Activated Negative aFRR Balancing Energy Cost (HUF)_t-75min,23.830185347946188
Activated Negative aFRR Balancing Energy Cost (HUF)_t-540min,23.37564303768712
Activated Negative aFRR Balancing Energy Cost (HUF)_t-240min,22.5060397904865
is_holiday,22.198343024940666
Activated Negative aFRR Balancing Energy Cost (HUF)_t-555min,22.025431732344448
Activated Negative aFRR Balancing Energy Cost (HUF)_t-600min,21.887639037093965
Activated Negative aFRR Balancing Energy Cost (HUF)_t-435min,21.295010922846725
Activated Negative aFRR Balancing Energy Cost (HUF)_t-510min,21.152326104099707
Activated Negative aFRR Balancing Energy Cost (HUF)_t-315min,20.026265451862482
Activated Negative aFRR Balancing Energy Cost (HUF)_t-375min,19.686022062906375
Activated Negative aFRR Balancing Energy Cost (HUF)_t-345min,19.63867221670137
Activated Negative aFRR Balancing Energy Cost (HUF)_t-405min,15.911731805364866
