feature,mean_abs_shap
HU-RS Schedule_t+300min,44.379970720600255
Activated Positive aFRR Balancing Energy (kWh)_t-195min,44.17769069808633
System Direction (kWh)_t-600min,44.13903671191751
Estimated Wind Power Production (Intraday)_t+585min,44.076900814741876
Requested Positive aFRR Balancing Energy (kWh)_t-600min,43.88546233739194
Wind Power Actual - Net Commercial Settlement_t-525min,43.763278647906205
Positive GCC Energy (kWh)_t-180min,43.61211175700322
Estimated Wind Power Production (Intraday)_t+60min,43.58360000308627
Estimated Wind Power Production (Day-Ahead)_t+360min,43.50086506528663
Wind Power Actual - Net Operational Control_t-135min,43.44731651252719
Positive GCC Energy (kWh)_t-165min,43.416319348716556
Wind Power Actual - Net Operational Control_t-600min,43.22123881102968
Requested Positive aFRR Balancing Energy (kWh)_t-165min,42.936277105673696
Positive GCC Energy (kWh)_t-195min,42.84472253785145
Estimated Wind Power Production (Current)_t+345min,42.76034113510582
Activated Negative aFRR Balancing Energy Cost (HUF)_t-105min,42.613938997832726
System Direction (kWh)_t-495min,42.512909482443746
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-285min,42.40199782585879
Gross Certified System Load (Actual)_t-300min,42.122512892945046
Activated Negative aFRR Balancing Energy Cost (HUF)_t-495min,41.93401923194888
Activated Negative aFRR Balancing Energy Cost (HUF)_t-375min,41.73444061067989
Wind Power Actual - Net Operational Control_t-360min,41.712140357369606
Estimated Wind Power Production (Current)_t+450min,41.591703262947064
Positive GCC Energy (kWh)_t-375min,41.484151988329096
Estimated Wind Power Production (Day-Ahead)_t+570min,41.42874537476747
Wind Power Actual - Net Operational Control_t-120min,41.06000163879669
Estimated Wind Power Production (Intraday)_t+435min,40.774535668969285
HU-RS Schedule_t+495min,40.560988421257065
Wind Power Actual - Net Commercial Settlement_t-570min,40.53635432905792
Activated Negative aFRR Balancing Energy Cost (HUF)_t-150min,40.481659719597644
Estimated Wind Power Production (Current)_t+270min,40.17869412593009
Wind Power Actual - Net Commercial Settlement_t-225min,40.11098268307108
Activated Positive aFRR Balancing Energy (kWh)_t-525min,39.84199370706779
Wind Power Actual - Net Operational Control_t-300min,39.59598748073209
Wind Power Actual - Net Operational Control_t-315min,39.524968289842846
System Direction (kWh)_t-555min,39.46415122123407
Wind Power Actual - Net Commercial Settlement_t-345min,39.39460025569633
Wind Power Actual - Net Operational Control_t-540min,39.33547490952992
Estimated Wind Power Production (Current)_t+315min,39.254053928253676
Activated Positive aFRR Balancing Energy Cost (HUF)_t-600min,38.8446570766691
HU-HR Schedule_t+690min,38.83823565754549
Activated Negative aFRR Balancing Energy Cost (HUF)_t-240min,38.48026501094283
Wind Power Actual - Net Commercial Settlement_t-180min,38.42503385766008
HU-RS_t-375min,38.34197049996527
Wind Power Actual - Net Operational Control_t-285min,38.32598675760117
Wind Power Actual - Net Operational Control_t-435min,38.28555879917057
Estimated Wind Power Production (Intraday)_t+360min,38.16649653044403
Estimated Wind Power Production (Current)_t+495min,38.16499391172612
Estimated Wind Power Production (Current)_t+255min,38.143841499636174
Estimated Wind Power Production (Current)_t+600min,38.035191971460435
Activated Negative aFRR Balancing Energy Cost (HUF)_t-60min,37.99906219197023
Estimated Wind Power Production (Current),37.932752946223715
Positive GCC Energy (kWh)_t-420min,37.26697345829043
HU-RS_t-300min,37.119471496114485
Estimated Wind Power Production (Intraday)_t+525min,36.66948455304171
Estimated Wind Power Production (Intraday)_t+285min,36.584612771189484
Activated Negative aFRR Balancing Energy Cost (HUF)_t-90min,36.338248185534155
Positive GCC Energy (kWh)_t-90min,36.15205615742055
Estimated Wind Power Production (Current)_t+540min,36.06873506520324
Estimated Wind Power Production (Current)_t+60min,36.032248012278814
Activated Negative aFRR Balancing Energy Cost (HUF)_t-195min,35.77335189638332
Activated Negative aFRR Balancing Energy Cost (HUF)_t-360min,35.76294131530159
Activated Positive aFRR Balancing Energy Cost (HUF)_t-525min,35.43931041212258
Estimated Wind Power Production (Day-Ahead)_t+495min,35.31999326173587
Estimated Wind Power Production (Current)_t+375min,35.289139778543145
Activated Positive aFRR Balancing Energy Cost (HUF)_t-570min,35.06715795916587
Activated Negative aFRR Balancing Energy Cost (HUF)_t-525min,34.07472779128085
Activated Negative aFRR Balancing Energy Cost (HUF)_t-225min,33.815940720379906
Estimated Wind Power Production (Day-Ahead)_t+30min,33.237470685813
Positive GCC Energy (kWh)_t-600min,32.66295953757004
Activated Negative aFRR Balancing Energy Cost (HUF)_t-210min,32.43640683434516
Wind Power Actual - Net Commercial Settlement_t-465min,32.07210942621266
Activated Positive aFRR Balancing Energy Cost (HUF)_t-510min,31.816861068280808
Activated Negative aFRR Balancing Energy Cost (HUF)_t-135min,31.36823604988271
Activated Positive aFRR Balancing Energy (kWh)_t-570min,31.350580211884875
Wind Power Actual - Net Operational Control_t-585min,31.29896883338582
Wind Power Actual - Net Operational Control_t-390min,30.72063411572144
Activated Negative aFRR Balancing Energy Cost (HUF)_t-540min,29.799836651618186
Activated Negative aFRR Balancing Energy Cost (HUF)_t-75min,29.45230508618829
Activated Negative aFRR Balancing Energy Cost (HUF)_t-435min,29.40029399119292
Activated Negative aFRR Balancing Energy Cost (HUF)_t-255min,28.93378793594809
Estimated Wind Power Production (Day-Ahead)_t+45min,28.075567608597197
Activated Negative aFRR Balancing Energy Cost (HUF)_t-270min,27.56729143991732
Activated Negative aFRR Balancing Energy Cost (HUF)_t-465min,26.867473633145245
Activated Negative aFRR Balancing Energy Cost (HUF)_t-120min,26.544137289302093
Activated Negative aFRR Balancing Energy Cost (HUF)_t-510min,26.245944343998836
Activated Negative aFRR Balancing Energy Cost (HUF)_t-285min,25.82886747728235
Activated Negative aFRR Balancing Energy Cost (HUF)_t-330min,24.517460852699962
Activated Negative aFRR Balancing Energy Cost (HUF)_t-480min,23.91914051150993
Activated Negative aFRR Balancing Energy Cost (HUF)_t-300min,23.81671164266057
Activated Negative aFRR Balancing Energy Cost (HUF)_t-600min,22.71929878379048
is_holiday,22.635309923634168
Activated Negative aFRR Balancing Energy Cost (HUF)_t-450min,22.083159953103568
Activated Negative aFRR Balancing Energy Cost (HUF)_t-345min,20.164063986202567
Activated Negative aFRR Balancing Energy Cost (HUF)_t-585min,19.96016222803764
Activated Negative aFRR Balancing Energy Cost (HUF)_t-555min,19.222562836387812
Activated Negative aFRR Balancing Energy Cost (HUF)_t-405min,18.580141586296367
Activated Negative aFRR Balancing Energy Cost (HUF)_t-570min,18.194590519965324
Activated Negative aFRR Balancing Energy Cost (HUF)_t-315min,17.94794370600631
Activated Negative aFRR Balancing Energy Cost (HUF)_t-390min,17.590860436001257
