feature,mean_abs_shap
Requested Positive aFRR Balancing Energy (kWh)_t-330min,225.2590476453164
Positive GCC Energy (kWh)_t-585min,225.25319814543576
HU-RS Schedule_t+585min,224.92564064713787
Estimated Wind Power Production (Intraday)_t+510min,224.4087904577529
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-240min,223.8785620358026
Wind Power Actual - Net Operational Control_t-360min,223.3842996786628
Activated Positive aFRR Balancing Energy (kWh)_t-540min,223.2969454908232
100m_wind_speed_std_t+30min,222.49949020570952
Positive GCC Energy (kWh)_t-135min,222.17412420304044
Activated Positive aFRR Balancing Energy (kWh)_t-405min,221.78685445660568
Estimated Wind Power Production (Intraday)_t+315min,220.68578670125515
System Direction (kWh)_t-435min,220.64213803469534
Estimated Wind Power Production (Day-Ahead)_t+600min,220.39704561280178
Activated Positive aFRR Balancing Energy Cost (HUF)_t-540min,220.26708260898266
Activated Positive aFRR Balancing Energy Cost (HUF)_t-450min,219.26709165997426
Positive GCC Energy (kWh)_t-435min,218.5720017673334
Wind Power Actual - Net Operational Control_t-210min,218.13688185749223
Wind Power Actual - Net Commercial Settlement_t-480min,218.12419432781783
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-465min,217.92126450357102
Wind Power Actual - Net Operational Control_t-510min,215.37026669253507
Estimated Wind Power Production (Day-Ahead)_t+15min,215.23821127584077
Estimated Wind Power Production (Day-Ahead)_t+30min,214.12654318886516
Wind Power Actual - Net Operational Control_t-570min,214.08353385455115
Estimated Wind Power Production (Current)_t+525min,213.0746042427818
Estimated Wind Power Production (Intraday)_t+585min,212.32290954488184
Estimated Wind Power Production (Intraday),212.26311488672957
Positive GCC Energy (kWh)_t-180min,212.23002442640217
Activated Positive aFRR Balancing Energy Cost (HUF)_t-600min,210.45025216097994
Estimated Wind Power Production (Intraday)_t+300min,209.82617257706482
Activated Positive aFRR Balancing Energy Cost (HUF)_t-510min,209.61869659675392
Positive GCC Energy (kWh)_t-210min,209.57090059796099
Wind Power Actual - Net Operational Control_t-555min,208.02649695036158
HU-RO_t-240min,207.88975974824467
Activated Positive aFRR Balancing Energy (kWh)_t-435min,207.86671995843182
HU-RS Schedule_t+600min,207.4480789641533
Positive Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-195min,206.8941104882636
Estimated Wind Power Production (Current)_t+495min,206.83226790936226
Activated Negative aFRR Balancing Energy Cost (HUF)_t-420min,205.92052815113897
Estimated Wind Power Production (Current)_t+285min,201.6191541360409
Estimated Wind Power Production (Current)_t+270min,201.03979987644868
Activated Positive aFRR Balancing Energy Cost (HUF)_t-525min,199.56479133008986
Estimated Wind Power Production (Intraday)_t+60min,198.41055515743867
Estimated Wind Power Production (Intraday)_t+480min,197.33256376079353
Estimated Wind Power Production (Intraday)_t+405min,197.03116915768686
Wind Power Actual - Net Operational Control_t-240min,196.5893831845121
Estimated Wind Power Production (Day-Ahead)_t+420min,196.39843993217295
Estimated Wind Power Production (Current)_t+510min,196.27927544728806
Estimated Wind Power Production (Current),195.02273035488176
Activated Negative aFRR Balancing Energy Cost (HUF)_t-60min,194.343315553408
Negative Balancing Energy Unit Price for Balance Groups (HUF/kWh)_t-255min,193.1181001798505
Activated Positive aFRR Balancing Energy Cost (HUF)_t-570min,192.98401409958493
Activated Positive aFRR Balancing Energy Cost (HUF)_t-435min,190.25752832647177
Estimated Wind Power Production (Intraday)_t+420min,189.7712154034142
Estimated Wind Power Production (Intraday)_t+360min,187.8427319881281
Wind Power Actual - Net Commercial Settlement_t-270min,187.54159406337465
Wind Power Actual - Net Operational Control_t-330min,184.1167015509908
Wind Power Actual - Net Commercial Settlement_t-195min,184.06609196615298
Positive GCC Energy (kWh)_t-195min,180.09238037141017
Activated Negative aFRR Balancing Energy Cost (HUF)_t-480min,178.89470448379373
Wind Power Actual - Net Operational Control_t-165min,178.3674514790423
Activated Negative aFRR Balancing Energy Cost (HUF)_t-525min,174.02412308712206
Positive GCC Energy (kWh)_t-165min,171.06596332387596
Wind Power Actual - Net Commercial Settlement_t-315min,169.9418384987516
Estimated Wind Power Production (Day-Ahead)_t+330min,168.94315609057693
Activated Negative aFRR Balancing Energy Cost (HUF)_t-150min,168.88099639599287
Estimated Wind Power Production (Intraday)_t+375min,166.15491484013
Requested Positive aFRR Balancing Energy (kWh)_t-570min,163.48067397778604
Estimated Wind Power Production (Intraday)_t+330min,160.70432006532315
Estimated Wind Power Production (Current)_t+15min,157.23277450821314
Activated Negative aFRR Balancing Energy Cost (HUF)_t-450min,155.04885440833613
Activated Negative aFRR Balancing Energy Cost (HUF)_t-90min,153.6480754838791
Activated Negative aFRR Balancing Energy Cost (HUF)_t-375min,151.89259608787935
Activated Negative aFRR Balancing Energy Cost (HUF)_t-435min,151.6855682201542
Requested Positive aFRR Balancing Energy (kWh)_t-210min,151.47864056252766
Activated Negative aFRR Balancing Energy Cost (HUF)_t-135min,150.26184482790293
Activated Negative aFRR Balancing Energy Cost (HUF)_t-540min,149.6710921516505
Activated Negative aFRR Balancing Energy Cost (HUF)_t-555min,148.96880805803954
Activated Negative aFRR Balancing Energy Cost (HUF)_t-240min,148.13714589652537
Activated Negative aFRR Balancing Energy Cost (HUF)_t-360min,146.8594923666239
HU-RS Schedule_t+165min,142.14588941793653
Activated Negative aFRR Balancing Energy Cost (HUF)_t-180min,141.3271355000777
Activated Negative aFRR Balancing Energy Cost (HUF)_t-195min,141.27769849011872
is_holiday,140.16132118828781
Activated Negative aFRR Balancing Energy Cost (HUF)_t-585min,135.91605328817252
Activated Negative aFRR Balancing Energy Cost (HUF)_t-75min,130.48561044103337
Activated Negative aFRR Balancing Energy Cost (HUF)_t-120min,123.52244674853219
Activated Negative aFRR Balancing Energy Cost (HUF)_t-345min,123.14006793086499
Activated Negative aFRR Balancing Energy Cost (HUF)_t-210min,118.15115837026907
Activated Negative aFRR Balancing Energy Cost (HUF)_t-495min,117.84479284207617
Activated Negative aFRR Balancing Energy Cost (HUF)_t-300min,116.07140335371618
Activated Negative aFRR Balancing Energy Cost (HUF)_t-285min,114.59480076933383
Activated Negative aFRR Balancing Energy Cost (HUF)_t-465min,114.38039832473845
Activated Negative aFRR Balancing Energy Cost (HUF)_t-225min,112.25118547440943
Activated Negative aFRR Balancing Energy Cost (HUF)_t-510min,102.42791860800827
Activated Negative aFRR Balancing Energy Cost (HUF)_t-405min,101.93592156862823
Activated Negative aFRR Balancing Energy Cost (HUF)_t-390min,94.83034898804237
Activated Negative aFRR Balancing Energy Cost (HUF)_t-570min,93.61896227988173
Activated Negative aFRR Balancing Energy Cost (HUF)_t-315min,92.26215436375576
Activated Negative aFRR Balancing Energy Cost (HUF)_t-330min,86.94638005514574
Activated Negative aFRR Balancing Energy Cost (HUF)_t-255min,79.07021155491539
Activated Negative aFRR Balancing Energy Cost (HUF)_t-270min,78.65497624693879
