feature,mean_abs_shap
Gross Planned Power Plant Generation_t+675min,1.3864312
Gross Actual System Load_t-210min,1.3715482
HU-UA Schedule_t+345min,1.3701643
Activated Positive aFRR Balancing Energy Cost (HUF)_t-405min,1.3689122
Activated Positive aFRR Balancing Energy (kWh)_t-600min,1.3678336
Estimated Wind Power Production (Day-Ahead)_t+360min,1.3664397
Net Load_t-270min,1.3641758
HU-RS_t-135min,1.3636137
temp_std_t+315min,1.3631003
HU-RS_t-600min,1.3605065
Net Load_t-45min,1.3557355
temp_std_t+585min,1.3551308
Net System Load Forecast (Day-Ahead)_t-240min,1.3512756
HU-RO_t-525min,1.3486047
Wind Power Actual - Net Commercial Settlement_t-210min,1.3363653
HU-RS Schedule_t+555min,1.3297366
HU-HR_t-30min,1.327063
Gross Planned Power Plant Generation_t+645min,1.3243245
Net Load_t-30min,1.3193694
HU-RS_t-45min,1.3152688
Net Planned Power Plant Generation_t-465min,1.3114561
Estimated Wind Power Production (Intraday)_t+420min,1.3110088
Net Actual System Load - Net Commercial Settlement Measurement_t-420min,1.3088205
Requested Positive aFRR Balancing Energy (kWh)_t-195min,1.3084213
Estimated Wind Power Production (Intraday)_t+465min,1.3072209
HU-RS Schedule_t+120min,1.3065733
Net Domestic Generation (Actual)_t-135min,1.3061733
Gross Actual Power Plant Generation_t-270min,1.3036331
Gross Planned Power Plant Generation_t+660min,1.2988006
Wind Power Actual - Net Operational Control_t-420min,1.2987137
HU-RS Schedule_t+435min,1.2971137
Net Domestic Generation (Actual)_t-405min,1.2931213
HU-AT_t-570min,1.2908467
Estimated Solar Power Production (Intraday)_t+360min,1.2908236
Wind Power Actual - Net Operational Control_t-585min,1.2890464
temp_std_t+210min,1.2881863
Estimated Wind Power Production (Current)_t+585min,1.2852814
Estimated Wind Power Production (Current)_t+375min,1.2825563
Activated Positive aFRR Balancing Energy Cost (HUF)_t-465min,1.2748386
HU-AT_t-555min,1.2745041
Negative GCC Energy (kWh)_t-225min,1.2689426
Negative GCC Energy (kWh)_t-390min,1.2685881
HU-AT_t-450min,1.2594645
Positive GCC Energy (kWh)_t-240min,1.2592036
Activated Negative aFRR Balancing Energy Cost (HUF)_t-345min,1.2587122
Wind Power Actual - Net Operational Control_t-540min,1.2550327
HU-RS_t-495min,1.2498033
HU-RO_t-285min,1.2483944
Net Actual System Load - Net Commercial Settlement Measurement_t-135min,1.2444199
Estimated Wind Power Production (Day-Ahead)_t+465min,1.2432895
HU-RS_t-15min,1.2421919
HU-RS Schedule_t+630min,1.2413701
Net Planned System Load_t-540min,1.2409774
HU-HR_t-525min,1.2371092
HU-RO_t-585min,1.2356622
Net Planned System Load_t-255min,1.2349306
Net Load_t-255min,1.2328326
Activated Positive aFRR Balancing Energy Cost (HUF)_t-435min,1.2314972
Estimated Wind Power Production (Current)_t+360min,1.2301879
Net Planned System Load_t-240min,1.229174
Positive GCC Energy (kWh)_t-495min,1.2245258
Net Load_t-360min,1.2241131
Net Planned Power Plant Generation_t-450min,1.2237712
Net Actual System Load - Net Commercial Settlement Measurement_t-180min,1.2202692
HU-RS_t-150min,1.2171149
Requested Positive aFRR Balancing Energy (kWh)_t-180min,1.216717
Net Actual System Load - Net Commercial Settlement Measurement_t-120min,1.2133439
Net Actual System Load - Net Commercial Settlement Measurement_t-195min,1.203804
Wind Power Actual - Net Commercial Settlement_t-60min,1.2016901
Estimated Solar Power Production (Intraday)_t+375min,1.2008749
Gross Actual System Load_t-570min,1.2007025
Gross Actual System Load_t-105min,1.198714
Gross Actual Power Plant Generation_t-285min,1.1918602
Net Domestic Generation (Actual)_t-390min,1.1901382
Positive GCC Energy (kWh)_t-195min,1.183043
Net Load_t-570min,1.1824583
Wind Power Actual - Net Commercial Settlement_t-360min,1.1815146
HU-UA Schedule_t+240min,1.1798015
Net System Load Forecast (Day-Ahead)_t-345min,1.1774027
Estimated Solar Power Production (Intraday)_t+465min,1.1764345
temp_std_t+225min,1.1739093
Gross Planned System Load_t-180min,1.1709454
temp_std_t+255min,1.16607
Wind Power Actual - Net Commercial Settlement_t-240min,1.1646792
Estimated Solar Power Production (Current)_t+555min,1.1604004
Gross Certified System Load (Actual)_t-555min,1.1545632
Estimated Wind Power Production (Day-Ahead)_t+105min,1.1506336
Gross Planned System Load_t-255min,1.1490284
HU-UA Schedule_t+540min,1.1487278
Net Planned System Generation_t-60min,1.1454623
temp_std_t+300min,1.1449337
HU-RS Schedule_t+105min,1.1411768
Positive GCC Energy (kWh)_t-345min,1.1404718
Net Load_t-75min,1.140278
Estimated Wind Power Production (Intraday)_t+315min,1.1385131
Net Actual System Load - Net Commercial Settlement Measurement_t-225min,1.1353267
Net Planned Power Plant Generation_t-525min,1.1351212
HU-RS_t-30min,1.1346984
Gross Certified System Load (Actual)_t-585min,1.134467
Positive GCC Energy (kWh)_t-270min,1.1322949
Wind Power Actual - Net Commercial Settlement_t-135min,1.1212412
HU-RO_t-375min,1.1198392
Wind Power Actual - Net Commercial Settlement_t-75min,1.118021
Net Load_t-60min,1.1178017
Estimated Solar Power Production (Current)_t+495min,1.114311
Net Planned System Load_t-225min,1.1128027
Positive GCC Energy (kWh)_t-315min,1.1099262
Net Domestic Generation (Actual)_t-300min,1.1088576
Wind Power Actual - Net Commercial Settlement_t-480min,1.1081251
Net Load_t-225min,1.105051
Estimated Solar Power Production (Current)_t+420min,1.1026782
Activated Positive aFRR Balancing Energy Cost (HUF)_t-450min,1.1015791
Wind Power Actual - Net Commercial Settlement_t-420min,1.100512
Requested Positive aFRR Balancing Energy (kWh)_t-480min,1.1004738
Wind Power Actual - Net Commercial Settlement_t-570min,1.0984573
Activated Positive aFRR Balancing Energy Cost (HUF)_t-495min,1.0973943
Net Actual System Load - Net Commercial Settlement Measurement_t-75min,1.0960652
Gross Planned System Load_t-480min,1.090889
HU-UA Schedule_t+285min,1.0907997
Estimated Wind Power Production (Day-Ahead)_t+225min,1.0885568
Estimated Solar Power Production (Current)_t+465min,1.0871866
Gross Actual System Load_t-270min,1.0840173
Wind Power Actual - Net Commercial Settlement_t-495min,1.08278
Estimated Wind Power Production (Intraday)_t+255min,1.0803976
Requested Negative aFRR Balancing Energy (kWh)_t-330min,1.0799875
Estimated Wind Power Production (Day-Ahead)_t+15min,1.0791851
Net System Load Forecast (Day-Ahead)_t-195min,1.075017
Net Actual System Load - Net Commercial Settlement Measurement_t-525min,1.0672022
Estimated Wind Power Production (Intraday)_t+450min,1.0624516
Estimated Solar Power Production (Day-Ahead)_t+510min,1.062389
Estimated Solar Power Production (Day-Ahead)_t+480min,1.0597063
Net Load_t-180min,1.0584564
Activated Positive aFRR Balancing Energy Cost (HUF)_t-330min,1.057463
Wind Power Actual - Net Commercial Settlement_t-120min,1.053726
Gross Actual Power Plant Generation_t-510min,1.049425
Wind Power Actual - Net Commercial Settlement_t-90min,1.0481492
Estimated Wind Power Production (Day-Ahead)_t+420min,1.0473925
Positive GCC Energy (kWh)_t-465min,1.0471439
Gross Planned System Load_t-405min,1.044445
HU-RS Schedule_t+585min,1.0389665
temp_avg_t+615min,1.0383099
temp_std_t+285min,1.030573
Net Load_t-165min,1.0295966
Wind Power Actual - Net Operational Control_t-435min,1.0282037
Gross Planned System Load_t-225min,1.025585
Gross Actual System Load_t-360min,1.0240266
Net System Load Forecast (Day-Ahead)_t-255min,1.0203735
Net System Load Forecast (Day-Ahead)_t-60min,1.0200671
Negative GCC Energy (kWh)_t-435min,1.0195954
Gross Actual System Load_t-165min,1.0042901
Estimated Wind Power Production (Current)_t+270min,1.0038884
Estimated Wind Power Production (Current)_t+480min,1.0022672
Net System Load Forecast (Day-Ahead)_t-45min,1.0002422
Positive GCC Energy (kWh)_t-390min,0.99972135
Wind Power Actual - Net Operational Control_t-240min,0.9993488
Net Planned System Generation_t-240min,0.994173
Net Domestic Generation (Actual)_t-420min,0.9890978
Gross Certified System Load (Actual)_t-180min,0.98861486
Net Load_t-600min,0.97894895
temp_avg_t+270min,0.97476494
Gross Planned System Load_t-510min,0.9741597
HU-RO_t-510min,0.97258216
Net Actual System Load - Net Commercial Settlement Measurement_t-495min,0.97208977
Gross Certified System Load (Actual)_t-345min,0.9657504
Estimated Wind Power Production (Day-Ahead)_t+525min,0.96427995
Estimated Wind Power Production (Current)_t+570min,0.9634863
Gross Certified System Load (Actual)_t-150min,0.963083
Estimated Wind Power Production (Intraday)_t+135min,0.9612844
Estimated Wind Power Production (Intraday)_t+45min,0.95711344
Estimated Wind Power Production (Intraday)_t+600min,0.955561
Net System Load Forecast (Day-Ahead)_t-540min,0.9494084
Wind Power Actual - Net Operational Control_t-525min,0.943058
Net System Load Forecast (Day-Ahead)_t-585min,0.93177193
Gross Certified System Load (Actual)_t-390min,0.9256702
Net Load_t-195min,0.92548585
Wind Power Actual - Net Operational Control_t-150min,0.9200936
Positive GCC Energy (kWh)_t-300min,0.9193983
Requested Positive aFRR Balancing Energy (kWh)_t-330min,0.9191385
HU-UA Schedule_t+270min,0.91739124
Estimated Solar Power Production (Day-Ahead)_t+555min,0.9125882
Net Domestic Generation (Actual)_t-570min,0.91139555
Net Domestic Generation (Actual)_t-540min,0.90548927
Activated Negative aFRR Balancing Energy Cost (HUF)_t-330min,0.9019293
Gross Certified System Load (Actual)_t-30min,0.8996647
Estimated Solar Power Production (Intraday)_t+390min,0.8993848
Positive GCC Energy (kWh)_t-555min,0.8982591
Wind Power Actual - Net Operational Control_t-510min,0.89811665
Activated Positive aFRR Balancing Energy (kWh)_t-435min,0.8978595
Gross Actual System Load_t-255min,0.8967016
Estimated Wind Power Production (Intraday)_t+330min,0.8962758
Positive GCC Energy (kWh)_t-330min,0.8868144
Net Actual System Load - Net Commercial Settlement Measurement_t-330min,0.87785673
Gross Actual System Load_t-480min,0.87654537
Estimated Wind Power Production (Intraday)_t+555min,0.876406
Requested Positive aFRR Balancing Energy (kWh)_t-600min,0.87623614
Wind Power Actual - Net Operational Control_t-405min,0.8691372
Positive GCC Energy (kWh)_t-225min,0.8660212
HU-HR_t-540min,0.8618852
Gross Actual Power Plant Generation_t-300min,0.85610193
Estimated Wind Power Production (Day-Ahead)_t+315min,0.85564804
Net System Load Forecast (Day-Ahead)_t-570min,0.85474753
Net Load_t-240min,0.852929
HU-RO_t-540min,0.85250247
Gross Actual Power Plant Generation_t-540min,0.849785
Estimated Wind Power Production (Day-Ahead)_t+345min,0.8476643
Gross Certified System Load (Actual)_t-210min,0.84760076
Positive GCC Energy (kWh)_t-525min,0.8450208
Net Load_t-300min,0.8433734
Wind Power Actual - Net Operational Control_t-165min,0.8402591
Activated Positive aFRR Balancing Energy (kWh)_t-585min,0.833798
Gross Certified System Load (Actual)_t-375min,0.8306485
Estimated Solar Power Production (Current)_t+480min,0.8239371
Positive GCC Energy (kWh)_t-255min,0.81633174
Net Planned System Generation_t-120min,0.8142932
Estimated Solar Power Production (Intraday)_t+555min,0.81313765
Wind Power Actual - Net Commercial Settlement_t-195min,0.8116631
Estimated Wind Power Production (Day-Ahead)_t+180min,0.8074172
Gross Actual System Load_t-225min,0.8057565
Estimated Wind Power Production (Intraday)_t+480min,0.79690325
Positive GCC Energy (kWh)_t-405min,0.79652625
Wind Power Actual - Net Commercial Settlement_t-180min,0.7956049
Estimated Wind Power Production (Intraday)_t+165min,0.78760505
Wind Power Actual - Net Commercial Settlement_t-435min,0.78628665
Activated Positive aFRR Balancing Energy (kWh)_t-570min,0.78152364
Gross Certified System Load (Actual)_t-270min,0.7806144
Wind Power Actual - Net Operational Control_t-465min,0.78027815
Activated Positive aFRR Balancing Energy (kWh)_t-450min,0.77751684
Net System Load Forecast (Day-Ahead)_t-555min,0.7772158
Net Actual System Load - Net Commercial Settlement Measurement_t-405min,0.77530277
Estimated Wind Power Production (Current)_t+525min,0.7723237
Gross Actual System Load_t-330min,0.7716192
Estimated Solar Power Production (Current)_t+585min,0.76633877
temp_std_t+450min,0.76236755
Estimated Wind Power Production (Day-Ahead)_t+195min,0.7614918
Wind Power Actual - Net Commercial Settlement_t-150min,0.758669
Net Load_t-345min,0.7569955
Positive GCC Energy (kWh)_t-420min,0.7531645
Gross Certified System Load (Actual)_t-435min,0.7469945
Wind Power Actual - Net Operational Control_t-390min,0.74671835
Estimated Wind Power Production (Intraday)_t+240min,0.74602276
Net Actual System Load - Net Commercial Settlement Measurement_t-285min,0.7368558
Wind Power Actual - Net Operational Control_t-570min,0.73403674
Activated Positive aFRR Balancing Energy Cost (HUF)_t-570min,0.7276501
Gross Certified System Load (Actual)_t-360min,0.72701526
Net Actual System Load - Net Commercial Settlement Measurement_t-480min,0.7234576
Net Load_t-285min,0.7226998
Estimated Wind Power Production (Intraday)_t+60min,0.72238016
Net Load_t-210min,0.71998954
Net Actual System Load - Net Commercial Settlement Measurement_t-570min,0.71485615
Wind Power Actual - Net Operational Control_t-120min,0.714628
Estimated Solar Power Production (Intraday)_t+495min,0.7146104
Gross Certified System Load (Actual)_t-255min,0.7121248
Gross Actual System Load_t-435min,0.7076679
Gross Certified System Load (Actual)_t-240min,0.703653
Net Load_t-120min,0.70042235
Wind Power Actual - Net Operational Control_t-75min,0.6928214
Gross Actual System Load_t-150min,0.6886
Requested Positive aFRR Balancing Energy (kWh)_t-210min,0.68477327
Positive GCC Energy (kWh)_t-510min,0.6832696
Positive GCC Energy (kWh)_t-585min,0.6807976
Positive GCC Energy (kWh)_t-210min,0.67177093
Gross Actual System Load_t-555min,0.66922987
Gross Actual Power Plant Generation_t-315min,0.6665879
Estimated Wind Power Production (Intraday)_t+180min,0.66548
Positive GCC Energy (kWh)_t-570min,0.66409296
Net Actual System Load - Net Commercial Settlement Measurement_t-540min,0.66339266
Positive GCC Energy (kWh)_t-360min,0.6559449
Estimated Wind Power Production (Day-Ahead)_t+60min,0.6537603
Estimated Wind Power Production (Intraday)_t+105min,0.6462715
Gross Certified System Load (Actual)_t-135min,0.63867235
Estimated Wind Power Production (Day-Ahead)_t+435min,0.6286275
Estimated Wind Power Production (Current)_t+465min,0.62770313
Gross Certified System Load (Actual)_t-330min,0.61819065
Estimated Wind Power Production (Intraday)_t+495min,0.61293006
Gross Actual System Load_t-375min,0.60962003
Gross Certified System Load (Actual)_t-465min,0.6051331
Net Actual System Load - Net Commercial Settlement Measurement_t-465min,0.6029852
Gross Certified System Load (Actual)_t-225min,0.583461
Gross Actual System Load_t-300min,0.5830481
Estimated Wind Power Production (Intraday)_t+405min,0.5774829
Gross Planned System Load_t-240min,0.5770846
Estimated Wind Power Production (Intraday)_t+120min,0.57464164
Estimated Wind Power Production (Day-Ahead)_t+330min,0.56385386
Gross Certified System Load (Actual)_t-195min,0.561515
Estimated Wind Power Production (Intraday)_t+570min,0.5604322
Gross Actual System Load_t-315min,0.55993265
Gross Actual System Load_t-240min,0.5563532
Estimated Wind Power Production (Intraday)_t+345min,0.5561715
Estimated Wind Power Production (Day-Ahead)_t+510min,0.55498266
Estimated Wind Power Production (Intraday)_t+585min,0.55129206
Net Load_t-540min,0.54934835
Gross Certified System Load (Actual)_t-525min,0.54889387
Gross Certified System Load (Actual)_t-165min,0.54703736
Estimated Wind Power Production (Current)_t+510min,0.54517394
Gross Certified System Load (Actual)_t-405min,0.541294
Activated Positive aFRR Balancing Energy (kWh)_t-330min,0.54050887
Estimated Solar Power Production (Day-Ahead)_t+540min,0.53824615
Net Load_t-480min,0.5336515
Positive GCC Energy (kWh)_t-600min,0.5318949
Gross Actual System Load_t-450min,0.5289853
Net Actual System Load - Net Commercial Settlement Measurement_t-510min,0.5266228
Gross Actual System Load_t-465min,0.52566564
Net Load_t-525min,0.5120649
Estimated Solar Power Production (Intraday)_t+525min,0.50694823
Gross Certified System Load (Actual)_t-480min,0.49843845
Estimated Wind Power Production (Intraday)_t+390min,0.4959045
Wind Power Actual - Net Operational Control_t-105min,0.48600996
temp_avg_t+630min,0.48377115
Gross Certified System Load (Actual)_t-75min,0.48305896
Positive GCC Energy (kWh)_t-375min,0.48305795
Gross Actual System Load_t-135min,0.45890632
Estimated Wind Power Production (Intraday)_t+375min,0.4571325
Gross Actual System Load_t-120min,0.4540552
Estimated Wind Power Production (Intraday)_t+90min,0.44599718
Gross Actual System Load_t-540min,0.43765754
Net Actual System Load - Net Commercial Settlement Measurement_t-300min,0.42868277
Net Load_t-510min,0.42645645
Gross Certified System Load (Actual)_t-510min,0.4245332
Gross Certified System Load (Actual)_t-450min,0.42336094
Estimated Solar Power Production (Intraday)_t+540min,0.42034394
Net Actual System Load - Net Commercial Settlement Measurement_t-555min,0.40466198
Wind Power Actual - Net Commercial Settlement_t-165min,0.40108874
Estimated Wind Power Production (Day-Ahead)_t+495min,0.3975516
Net Load_t-585min,0.39376265
Gross Actual System Load_t-510min,0.3919353
Gross Actual System Load_t-495min,0.38934544
Estimated Wind Power Production (Intraday)_t+540min,0.38191834
Gross Certified System Load (Actual)_t-315min,0.3522525
Gross Certified System Load (Actual)_t-495min,0.34818137
Estimated Wind Power Production (Intraday)_t+75min,0.34765595
Gross Certified System Load (Actual)_t-300min,0.34728205
Gross Certified System Load (Actual)_t-540min,0.34310716
Wind Power Actual - Net Operational Control_t-135min,0.31877407
Net Load_t-495min,0.3032682
Net Load_t-555min,0.28558695
Estimated Wind Power Production (Intraday)_t+360min,0.2678789
Estimated Wind Power Production (Intraday)_t+510min,0.24967355
Gross Actual System Load_t-420min,0.24505614
Gross Certified System Load (Actual)_t-420min,0.21829462
Estimated Wind Power Production (Intraday)_t+525min,0.19640534
